onnx, vnnlib, O_0 ,O_1 ,O_2 ,O_3 ,O_4 ,O_res_0 ,O_res_1 ,O_res_2 ,O_res_3 ,O_res_4 ,S_0 ,S_1 ,S_2 ,S_3 ,S_4 ,S_res_0 ,S_res_1 ,S_res_2 ,S_res_3 ,S_res_4 ,B_0 ,B_1 ,B_2 ,B_3 ,B_4 ,B_res_0 ,B_res_1 ,B_res_2 ,B_res_3 ,B_res_4 
mnist-net_256x6, prop_14_0.03, 1.9136,1.7865,1.8646,1.8367,1.904,unsat,unsat,unsat,unsat,unsat,16.5524,4.8069,5.0663,5.05,5.1088,unsat,unsat,unsat,unsat,unsat,1.9809,1.9267,1.9343,2.0759,2.0618,unsat,unsat,unsat,unsat,unsat
mnist-net_256x6, prop_0_0.05, 108.8835,107.3275,108.706,109.0299,107.8758,unsat,unsat,unsat,unsat,unsat,207.8405,191.3428,-1,208.9517,202.9415,unsat,unsat,error,unsat,unsat,120.103,120.1277,122.5792,119.4018,121.2214,unsat,unsat,unsat,unsat,unsat
mnist-net_256x6, prop_1_0.05, ERROR_SKIPPED, LAST RES timeout 300
mnist-net_256x6, prop_2_0.05, ERROR_SKIPPED, LAST RES timeout 300
mnist-net_256x6, prop_3_0.05, 114.8024,114.4533,114.6831,114.6586,114.435,unsat,unsat,unsat,unsat,unsat,178.0678,179.3081,174.4255,160.119,177.1474,unsat,unsat,unsat,unsat,unsat,131.7311,132.4082,131.702,132.2941,131.556,unsat,unsat,unsat,unsat,unsat
mnist-net_256x6, prop_4_0.05, 116.2079,116.5697,116.3301,116.7845,116.2531,unsat,unsat,unsat,unsat,unsat,187.957,202.9773,189.0657,450,441.0975,unsat,unsat,unsat,timeout,unsat,134.4517,128.3947,129.4643,133.8967,134.192,unsat,unsat,unsat,unsat,unsat
mnist-net_256x6, prop_5_0.05, 187.511,187.5183,188.0831,187.8047,187.613,unsat,unsat,unsat,unsat,unsat,450,450,450,450,450,timeout,timeout,timeout,timeout,timeout,450,450,450,450,450,timeout,timeout,timeout,timeout,timeout
mnist-net_256x6, prop_6_0.05, 0.6444,0.7451,0.7408,0.7466,0.6796,sat,sat,sat,sat,sat,0.7181,0.8097,0.7141,0.7154,0.7599,sat,sat,sat,sat,sat,0.713,0.7096,0.7148,0.7272,0.7101,sat,sat,sat,sat,sat
mnist-net_256x6, prop_7_0.05, ERROR_SKIPPED, LAST RES timeout 300
mnist-net_256x6, prop_8_0.05, 89.5118,89.3206,89.4931,89.7699,88.1752,unsat,unsat,unsat,unsat,unsat,166.5051,219.2009,191.189,164.8608,193.5774,unsat,unsat,unsat,unsat,unsat,119.6959,121.667,122.0597,119.4917,124.6177,unsat,unsat,unsat,unsat,unsat
mnist-net_256x6, prop_9_0.05, ERROR_SKIPPED, LAST RES timeout 300
mnist-net_256x6, prop_10_0.05, 128.325,128.829,128.4606,128.8259,128.8114,unsat,unsat,unsat,unsat,unsat,450,450,450,450,450,timeout,timeout,timeout,timeout,timeout,141.7629,141.7413,141.6484,142.5553,142.2804,unsat,unsat,unsat,unsat,unsat
mnist-net_256x6, prop_11_0.05, 117.6647,118.3699,118.1602,118.3316,117.8837,unsat,unsat,unsat,unsat,unsat,450,450,450,450,450,timeout,timeout,timeout,timeout,timeout,138.6133,137.9071,138.4357,138.746,137.9562,unsat,unsat,unsat,unsat,unsat
